RXN-12799,rule0072_5
RXN-12799_reverse,rule0073_4
CHOLINE-OXIDASEII-RXN,rule0147_2
CHOLINE-OXIDASEII-RXN_reverse,rule0145_6
NUCLEOSIDE-OXIDASE-RXN
NUCLEOSIDE-OXIDASE-RXN_reverse
RXN-7812,rule0110_3
RXN-7812_reverse,rule0095_1
RXN-17141,rule0014_30
RXN-17141_reverse,rule0015_24
RXN1F-144
RXN1F-144_reverse
GALACTOSYLCERAMIDASE-RXN,rule0006_058,rule0006_085
GALACTOSYLCERAMIDASE-RXN_reverse,rule0007_082
RXN-8001,rule0165_2
RXN-8001_reverse,rule0164_2
RXN66-501,rule0035_8
RXN66-501_reverse,rule0032_19
RXN-8395
RXN-8395_reverse
RXN-14162,rule0005_45
RXN-14162_reverse,rule0004_10
RXN-13751
RXN-13751_reverse
RXN-11750,rule0020_02
RXN-11750_reverse,rule0019_10
RXN-13411
RXN-13411_reverse
TROPINESTERASE-RXN,rule0006_176
TROPINESTERASE-RXN_reverse,rule0007_195
RXN-13163
RXN-13163_reverse
RXN-14687,rule0002_072
RXN-14687_reverse,rule0003_085
RXN-12680
RXN-12680_reverse
1.1.1.277-RXN,rule0003_025
1.1.1.277-RXN_reverse,rule0002_019
RXN-12230
RXN-12230_reverse
RXN-17608,rule0055_2
RXN-17608_reverse,rule0056_14
RXN-15114,rule0165_2
RXN-15114_reverse,rule0164_2
ASNSYNB-RXN
ASNSYNB-RXN_reverse
LACTALDEHYDE-REDUCTASE-NADPH-RXN,rule0003_161
LACTALDEHYDE-REDUCTASE-NADPH-RXN_reverse,rule0002_144
2KETO-3METHYLVALERATE-RXN
2KETO-3METHYLVALERATE-RXN_reverse
3.1.6.18-RXN,rule0128_2
3.1.6.18-RXN_reverse,rule0127_2
1.1.3.39-RXN
1.1.3.39-RXN_reverse
RXN-8827,rule0084_19
RXN-8827_reverse
RXN-18071,rule0006_057,rule0604_2
RXN-18071_reverse,rule0007_009,rule0125_5
RXN-16567
RXN-16567_reverse
PHENYLALANINE-DEHYDROGENASE-RXN,rule0167_1
PHENYLALANINE-DEHYDROGENASE-RXN_reverse,rule0166_1
RXN-13404
RXN-13404_reverse
RXN-13194
RXN-13194_reverse
RXN-13158,rule0080_6
RXN-13158_reverse,rule0081_5
RXN-15620
RXN-15620_reverse
2.6.1.82-RXN
2.6.1.82-RXN_reverse
RXN0-1141,rule0066_4
RXN0-1141_reverse,rule0067_1
RXN-7782
RXN-7782_reverse
RXN-16118,rule0021_13
RXN-16118_reverse,rule0022_04
RXN-14466,rule0080_6
RXN-14466_reverse,rule0081_5
RXN-10017
RXN-10017_reverse
RXN-13710
RXN-13710_reverse
RXN-13400
RXN-13400_reverse
2.1.1.79-RXN
2.1.1.79-RXN_reverse
RXN-9863,rule0232_1
RXN-9863_reverse,rule0233_1
RXN-12907
RXN-12907_reverse
RXN-12440
RXN-12440_reverse
RXN-13198,rule0003_173
RXN-13198_reverse,rule0002_152
RXN-11908
RXN-11908_reverse
RXN-10855
RXN-10855_reverse
RXN-17371
RXN-17371_reverse
RXN-13694,rule0006_085
RXN-13694_reverse,rule0007_125
RXN-1402
RXN-1402_reverse
RXN-16598,rule0001_16
RXN-16598_reverse,rule0001_26
CHLORIDE-PEROXIDASE-RXN
CHLORIDE-PEROXIDASE-RXN_reverse
RXN-13597
RXN-13597_reverse
2.8.2.32-RXN,rule0047_2
2.8.2.32-RXN_reverse,rule0048_6
RXN-13396
RXN-13396_reverse
RXN-7792,rule0075_1
RXN-7792_reverse,rule0076_4
RXN-13188
RXN-13188_reverse
RXN-17115,rule0003_003
RXN-17115_reverse,rule0002_003
RXN-12893
RXN-12893_reverse
RXN-11286
RXN-11286_reverse,rule0259_1
CITLY-RXN,rule0051_08
CITLY-RXN_reverse,rule0053_09
RXN66-485,rule0003_003
RXN66-485_reverse,rule0002_003
3.5.5.4-RXN,rule0243_3
3.5.5.4-RXN_reverse,rule0242_3
RXN-14142
RXN-14142_reverse
RXN-17127,rule0066_4
RXN-17127_reverse,rule0067_1
RXN-11732,rule0394_7
RXN-11732_reverse
RXN-15866
RXN-15866_reverse
TRIACYLGLYCEROL-LIPASE-RXN,rule0006_163,rule0006_179
TRIACYLGLYCEROL-LIPASE-RXN_reverse,rule0007_168
RXN-14310
RXN-14310_reverse
RXN-14668,rule0003_009
RXN-14668_reverse,rule0002_007
RXN-13323
RXN-13323_reverse
1.1.1.255-RXN,rule0003_091
1.1.1.255-RXN_reverse,rule0002_069
RXN-13185
RXN-13185_reverse
RXN-17589
RXN-17589_reverse,rule0035_8
RXN-12805
RXN-12805_reverse
L-LYSINE-AMINOTRANSFERASE-RXN,rule0031_6
L-LYSINE-AMINOTRANSFERASE-RXN_reverse,rule0030_08
RXN-12373
RXN-12373_reverse
3.1.4.37-RXN
3.1.4.37-RXN_reverse,rule0035_2
RXN-11322
RXN-11322_reverse
RXN-8809
RXN-8809_reverse
O-AMINOPHENOL-OXIDASE-RXN
O-AMINOPHENOL-OXIDASE-RXN_reverse
CARBPSYN-RXN
CARBPSYN-RXN_reverse
PGLYCEROLTRANSI-RXN
PGLYCEROLTRANSI-RXN_reverse
RXN1F-152
RXN1F-152_reverse
RXN-15099
RXN-15099_reverse
RXN-14246
RXN-14246_reverse
RXN-12689,rule0003_016
RXN-12689_reverse,rule0002_013
RXN-13752
RXN-13752_reverse
RXN-15593
RXN-15593_reverse
RXN-13432
RXN-13432_reverse
RXN-18476,rule0010_56,rule0010_60
RXN-18476_reverse,rule0011_40
RXN-13178
RXN-13178_reverse
RXN-0,rule0041_16
RXN-0_reverse,rule0042_09
RXN-12242
RXN-12242_reverse
7KAPSYN-RXN
7KAPSYN-RXN_reverse,rule0116_3
GLUTAMATESYN-RXN
GLUTAMATESYN-RXN_reverse
2.1.1.3-RXN
2.1.1.3-RXN_reverse
2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN
2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN_reverse
RXN0-6511
RXN0-6511_reverse
RXN-13165,rule0078_04
RXN-13165_reverse,rule0074_05
RXN-15614
RXN-15614_reverse
RXN-10835
RXN-10835_reverse,rule0025_41
RXN-13717
RXN-13717_reverse
RXN-13672,rule0006_046
RXN-13672_reverse,rule0007_083
RXN-16574
RXN-16574_reverse
CEPHALOSPORIN-C-TRANSAMINASE-RXN,rule0030_09
CEPHALOSPORIN-C-TRANSAMINASE-RXN_reverse,rule0031_3
2.7.8.27-RXN,rule0029_6
2.7.8.27-RXN_reverse,rule0029_8
RXN-17099
RXN-17099_reverse,rule0013_65
RXN-11267
RXN-11267_reverse
RXN-14120
RXN-14120_reverse
RXN-11715,rule0098_1
RXN-11715_reverse,rule0099_1
RXN-14639,rule0010_22
RXN-14639_reverse,rule0011_40
1.1.1.215-RXN,rule0003_069
1.1.1.215-RXN_reverse,rule0002_048
L-ARABINITOL-4-DEHYDROGENASE-RXN,rule0003_084
L-ARABINITOL-4-DEHYDROGENASE-RXN_reverse,rule0002_080
3.1.3.68-RXN,rule0017_22
3.1.3.68-RXN_reverse,rule0016_088
RXN-18036,rule0001_19
RXN-18036_reverse,rule0001_22
RXN-12183
RXN-12183_reverse
PEPCARBOX-RXN
PEPCARBOX-RXN_reverse
RXN-9288,rule0023_04
RXN-9288_reverse,rule0024_08
RXN-15074
RXN-15074_reverse,rule0137_4
RXN-15577
RXN-15577_reverse,rule0373_2
RXN-18450
RXN-18450_reverse
RIBOSE-ISOMERASE-RXN,rule0028_26
RIBOSE-ISOMERASE-RXN_reverse,rule0028_50
6.3.2.10-RXN,rule0049_11
6.3.2.10-RXN_reverse,rule0050_18
2.1.1.137-RXN
2.1.1.137-RXN_reverse
RXN-15574
RXN-15574_reverse
RXN-18447,rule0038_5
RXN-18447_reverse,rule0039_10
RIBOPHOSPHAT-RXN,rule0017_31
RIBOPHOSPHAT-RXN_reverse,rule0016_097
6.3.1.12-RXN,rule0049_22
6.3.1.12-RXN_reverse,rule0050_16
2.1.1.132-RXN
2.1.1.132-RXN_reverse
RXN-9826,rule0006_113,rule0006_121
RXN-9826_reverse,rule0007_141
RXN-5141,rule0010_24
RXN-5141_reverse,rule0011_26
RXN-13139
RXN-13139_reverse,rule0454_1
RXN0-6359
RXN0-6359_reverse
RXN-16081,rule0115_1
RXN-16081_reverse,rule0116_1
RXN-16549,rule0061_3
RXN-16549_reverse,rule0062_10
CATAL-RXN
CATAL-RXN_reverse
2.7.7.40-RXN,rule0037_27
2.7.7.40-RXN_reverse,rule0036_22
RXN-7743
RXN-7743_reverse,rule0137_4
RXN-11247
RXN-11247_reverse
FLUORENE-OXYGENASE-RXN
FLUORENE-OXYGENASE-RXN_reverse
RXN-14099
RXN-14099_reverse
RXN-11691
RXN-11691_reverse
THYMINE-DIOXYGENASE-RXN,rule0044_6
THYMINE-DIOXYGENASE-RXN_reverse,rule0045_10
RXN-14618
RXN-14618_reverse
1.1.1.151-RXN,rule0003_170
1.1.1.151-RXN_reverse,rule0002_147
KDUD-RXN,rule0003_066
KDUD-RXN_reverse,rule0002_085
RXN-8770,rule0017_44
RXN-8770_reverse
RXN-18015,rule0029_8
RXN-18015_reverse,rule0029_4
RXN-12157,rule0026_12
RXN-12157_reverse,rule0025_25
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN_reverse
RXN-15052,rule0001_30
RXN-15052_reverse,rule0001_33
RXN-12642,rule0003_031
RXN-12642_reverse,rule0002_088
RXN-15551,rule0020_19
RXN-15551_reverse
RETINYL-PALMITATE-ESTERASE-RXN,rule0006_108
RETINYL-PALMITATE-ESTERASE-RXN_reverse,rule0007_008
6-HYDROXYMELLEIN-O-METHYLTRANSFERASE-RXN,rule0010_56
6-HYDROXYMELLEIN-O-METHYLTRANSFERASE-RXN_reverse,rule0011_45
2.1.1.115-RXN,rule0033_07
2.1.1.115-RXN_reverse,rule0034_17
RXN-9802,rule0003_104
RXN-9802_reverse,rule0002_107
RXN-13117,rule0065_37
RXN-13117_reverse,rule0065_46
RXN-10784,rule0001_35
RXN-10784_reverse,rule0001_26
RXN0-5422
RXN0-5422_reverse
RXN-13629,rule0001_30
RXN-13629_reverse,rule0001_35
RXN-16530,rule0026_15
RXN-16530_reverse,rule0025_34
CARBOXYMETHYLHYDANTOINASE-RXN,rule0111_2
CARBOXYMETHYLHYDANTOINASE-RXN_reverse,rule0106_1
RXN-7700,rule0002_097
RXN-7700_reverse,rule0003_106
RXN-11224
RXN-11224_reverse
RXN66-312,rule0005_20
RXN66-312_reverse
RXN-11667,rule0020_02
RXN-11667_reverse,rule0019_10
THIOSULFATE-SULFURTRANSFERASE-RXN
THIOSULFATE-SULFURTRANSFERASE-RXN_reverse
RXN-17064
RXN-17064_reverse
RXN-14597,rule0006_119
RXN-14597_reverse,rule0007_004
--LIMONENE-7-MONOOXYGENASE-RXN,rule0005_50
--LIMONENE-7-MONOOXYGENASE-RXN_reverse,rule0004_08
RXN-17532
RXN-17532_reverse
ISOORIENTIN-3-O-METHYLTRANSFERASE-RXN,rule0010_32
ISOORIENTIN-3-O-METHYLTRANSFERASE-RXN_reverse,rule0011_17
RXN-12139,rule0068_1
RXN-12139_reverse,rule0077_4
OROTATE-REDUCTASE-NADH-RXN,rule0193_2
OROTATE-REDUCTASE-NADH-RXN_reverse,rule0018_48
RXN-9225,rule0010_30
RXN-9225_reverse,rule0011_19
RXN-15035,rule0006_088,rule0006_108
RXN-15035_reverse,rule0007_075
RXN-12613
RXN-12613_reverse
RXN-17997
RXN-17997_reverse
RXN-15534,rule0010_32
RXN-15534_reverse,rule0011_17
R608-RXN
R608-RXN_reverse
5.4.4.1-RXN
5.4.4.1-RXN_reverse
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN,rule0010_30
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN_reverse,rule0011_19
RXN-9770
RXN-9770_reverse
RXN-13100,rule0078_08
RXN-13100_reverse
RXN-10763,rule0604_1
RXN-10763_reverse
RXN0-5375
RXN0-5375_reverse
RXN-13606,rule0006_154
RXN-13606_reverse,rule0007_181
RXN-4941,rule0014_01
RXN-4941_reverse,rule0015_02
RXN-16511,rule0006_114
RXN-16511_reverse,rule0007_031
BUTYRATE-KINASE-RXN,rule0014_26
BUTYRATE-KINASE-RXN_reverse,rule0015_28
ETHANOLAMINE-KINASE-RXN,rule0014_27
ETHANOLAMINE-KINASE-RXN_reverse,rule0015_31
RXN66-22,rule0005_20
RXN66-22_reverse
RXN-8287,rule0001_44
RXN-8287_reverse,rule0001_44
RXN-14060,rule0001_35
RXN-14060_reverse,rule0001_26
RXN-11649,rule0020_04
RXN-11649_reverse,rule0019_14
THIAMIN-OXIDASE-RXN
THIAMIN-OXIDASE-RXN_reverse
RXN-17040,rule0005_56
RXN-17040_reverse,rule0004_11
RXN-14575
RXN-14575_reverse
RXN-17516,rule0001_84
RXN-17516_reverse,rule0001_11
IPPISOM-RXN,rule0028_17
IPPISOM-RXN_reverse,rule0028_17,rule0040_7
RXN-8729,rule0047_1
RXN-8729_reverse,rule0048_2
RXN-12117
RXN-12117_reverse
OHMETPYRKIN-RXN,rule0014_30
OHMETPYRKIN-RXN_reverse
RXN-9205,rule0046_7
RXN-9205_reverse,rule0043_06
RXN-15018
RXN-15018_reverse,rule0013_61
RXN-12594,rule0142_3
RXN-12594_reverse,rule0143_1
RXN-17968
RXN-17968_reverse
RXN-15514
RXN-15514_reverse
RXN-18393,rule0156_1
RXN-18393_reverse
R542-RXN,rule0003_119
R542-RXN_reverse,rule0002_103
RXN-13081
RXN-13081_reverse
RXN-10744,rule0112_1
RXN-10744_reverse,rule0113_3
RXN0-5289,rule0003_140
RXN0-5289_reverse,rule0002_123
RXN-16027,rule0009_09
RXN-16027_reverse,rule0008_37
RXN-13574,rule0006_057,rule0604_2
RXN-13574_reverse,rule0007_007,rule0125_5
RXN-4803,rule0005_42
RXN-4803_reverse,rule0004_12
RXN-16493
RXN-16493_reverse,rule0137_4
BIOCHANIN-A-REDUCTASE-RXN
BIOCHANIN-A-REDUCTASE-RXN_reverse
2.7.1.139-RXN,rule0014_10
2.7.1.139-RXN_reverse,rule0015_09
RXN-7655,rule0523_1
RXN-7655_reverse
RXN-11179
RXN-11179_reverse
ENOYL-COA-HYDRAT-RXN,rule0020_02
ENOYL-COA-HYDRAT-RXN_reverse,rule0019_10
RXN-14038,rule0006_108
RXN-14038_reverse,rule0007_008
RXN-11628,rule0014_30
RXN-11628_reverse
TECH1REDHAL-RXN
TECH1REDHAL-RXN_reverse
RXN-17008,rule0021_13
RXN-17008_reverse,rule0022_04
RXN-14552
RXN-14552_reverse
RXN-8270,rule0009_12
RXN-8270_reverse,rule0008_03
RXN-17500,rule0084_04
RXN-17500_reverse,rule0085_2
IMIDPHOSDEHYD-RXN,rule0071_5
IMIDPHOSDEHYD-RXN_reverse,rule0070_6
RXN-8712,rule0075_1
RXN-8712_reverse,rule0076_4
RXN-12096,rule0084_08
RXN-12096_reverse,rule0085_2
NUCLEOTIDE-PYROPHOSPHATASE-RXN
NUCLEOTIDE-PYROPHOSPHATASE-RXN_reverse
RXN-9189
RXN-9189_reverse
RXN-12570,rule0003_003
RXN-12570_reverse,rule0002_003
RXN-17950
RXN-17950_reverse
RXN-15485
RXN-15485_reverse
RXN-18376
RXN-18376_reverse
5-AMINOLEVULINIC-ACID-SYNTHASE-RXN
5-AMINOLEVULINIC-ACID-SYNTHASE-RXN_reverse,rule0116_3
1TRANSKETO-RXN,rule0204_1
1TRANSKETO-RXN_reverse,rule0204_1
RXN-9733
RXN-9733_reverse
RXN-13059
RXN-13059_reverse
RXN-10721,rule0030_03
RXN-10721_reverse,rule0031_5
RXN0-5213,rule0002_143
RXN0-5213_reverse,rule0003_157
RXN-16010,rule0020_02
RXN-16010_reverse,rule0019_12
RXN-13551,rule0010_51
RXN-13551_reverse,rule0011_38
RXN-4730,rule0163_2
RXN-4730_reverse,rule0162_2
RXN-16477
RXN-16477_reverse,rule0155_1
BETA-ALANOPINE-DEHYDROGENASE-RXN,rule0156_1
BETA-ALANOPINE-DEHYDROGENASE-RXN_reverse,rule0157_2
2.6.1.50-RXN,rule0065_37
2.6.1.50-RXN_reverse,rule0065_46
RXN-7631,rule0005_38
RXN-7631_reverse,rule0004_09
DTDPDEHYRHAMREDUCT-RXN,rule0003_009
DTDPDEHYRHAMREDUCT-RXN_reverse,rule0002_007
RXN66-12,rule0072_6
RXN66-12_reverse,rule0073_5
RXN-14016,rule0005_03
RXN-14016_reverse,rule0004_01
RXN-11609,rule0846_2
RXN-11609_reverse,rule0847_7
SYNEPHRINE-DEHYDRATASE-RXN
SYNEPHRINE-DEHYDRATASE-RXN_reverse
RXN-16991,rule0049_15
RXN-16991_reverse,rule0050_11
RXN-14533
RXN-14533_reverse
RXN-8246,rule0338_1
RXN-8246_reverse,rule0339_1
HYDROXYPRODEHYDROG-RXN
HYDROXYPRODEHYDROG-RXN_reverse
3-PROPYLMALATE-SYNTHASE-RXN
3-PROPYLMALATE-SYNTHASE-RXN_reverse
RXN-8697,rule0005_55
RXN-8697_reverse,rule0004_12
RXN-12072
RXN-12072_reverse,rule0094_1
NITRILE-HYDRATASE-RXN
NITRILE-HYDRATASE-RXN_reverse
RXN-14984,rule0028_46,rule0028_51
RXN-14984_reverse,rule0028_46
RXN-12544
RXN-12544_reverse,rule0007_041
RXN-17930
RXN-17930_reverse
RXN-15459,rule0035_7
RXN-15459_reverse
RXN-18357
RXN-18357_reverse
R343-RXN
R343-RXN_reverse
4.3.1.4-RXN
4.3.1.4-RXN_reverse
RXN-13029,rule0023_02
RXN-13029_reverse,rule0024_02
RXN-10701,rule0086_1,rule0349_1
RXN-10701_reverse,rule0087_1
RXN-13530
RXN-13530_reverse,rule0063_1
RXN-4661,rule0439_1
RXN-4661_reverse,rule0440_1
RXN-16453
RXN-16453_reverse
BADEL6OXRED-RXN
BADEL6OXRED-RXN_reverse
2.5.1.70-RXN,rule0110_5
2.5.1.70-RXN_reverse,rule0095_1
RXN-7605
RXN-7605_reverse
RXN-11141,rule0031_5
RXN-11141_reverse,rule0030_17
DMK-RXN,rule0247_2
DMK-RXN_reverse
RXN-14000,rule0009_03
RXN-14000_reverse,rule0008_05
RXN-11588,rule0010_34
RXN-11588_reverse,rule0011_23
SUCROSE-PHOSPHATASE-RXN,rule0017_29
SUCROSE-PHOSPHATASE-RXN_reverse,rule0016_077
RXN-14517,rule0033_05
RXN-14517_reverse,rule0034_06
RXN-8220,rule0006_177,rule0006_183
RXN-8220_reverse,rule0007_198
HYDROXYBENZOYLFORMATE-DECARBOXYLASE-RXN,rule0023_08
HYDROXYBENZOYLFORMATE-DECARBOXYLASE-RXN_reverse,rule0024_16
3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN,rule0003_152
3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN_reverse,rule0002_133
RXN-8677
RXN-8677_reverse
RXN-12055
RXN-12055_reverse,rule0032_16
NAPHTHOATE-SYN-RXN
NAPHTHOATE-SYN-RXN_reverse
RXN-14948
RXN-14948_reverse
RXN-12525,rule0005_60
RXN-12525_reverse,rule0004_13
RXN-17912,rule0124_27
RXN-17912_reverse,rule0125_1
RXN-15436,rule0010_51
RXN-15436_reverse,rule0011_38
RXN-18336
RXN-18336_reverse
R281-RXN
R281-RXN_reverse
4.2.3.17-RXN
4.2.3.17-RXN_reverse
1.7.1.12-RXN
1.7.1.12-RXN_reverse
RXN-9680,rule0120_4
RXN-9680_reverse,rule0121_3
RXN-13005,rule0222_1
RXN-13005_reverse,rule0221_1
RXN-10681,rule0066_4
RXN-10681_reverse,rule0067_1
RXN-15961,rule0517_1
RXN-15961_reverse,rule0431_1
RXN-13513,rule0009_19
RXN-13513_reverse,rule0008_24
RXN-4510,rule0110_5
RXN-4510_reverse,rule0095_1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN,rule0267_2
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN_reverse,rule0268_2
2.5.1.39-RXN,rule0181_1
2.5.1.39-RXN_reverse
RXN0-5121,rule0014_29
RXN0-5121_reverse,rule0015_34
RXN-7586
RXN-7586_reverse
RXN-11122
RXN-11122_reverse
DIMETHYLANILINE-N-OXIDE-ALDOLASE-RXN
DIMETHYLANILINE-N-OXIDE-ALDOLASE-RXN_reverse
RXN-13983,rule0021_05
RXN-13983_reverse,rule0022_10
RXN-11570,rule0127_1
RXN-11570_reverse,rule0128_1
RXN-16953,rule0002_092
RXN-16953_reverse,rule0003_110
RXN-14497
RXN-14497_reverse
RXN-8197,rule0005_31
RXN-8197_reverse,rule0004_13
HOMOGLUTATHIONE-SYNTHASE-RXN,rule0049_11
HOMOGLUTATHIONE-SYNTHASE-RXN_reverse,rule0050_17
3-DEHYDROQUINATE-DEHYDRATASE-RXN,rule0019_28
3-DEHYDROQUINATE-DEHYDRATASE-RXN_reverse,rule0020_10
STROMBINE-DEHYDROGENASE-RXN,rule0156_1
STROMBINE-DEHYDROGENASE-RXN_reverse,rule0157_2
RXN-12039,rule0017_10
RXN-12039_reverse,rule0016_057
NAD-SYNTH-GLN-RXN
NAD-SYNTH-GLN-RXN_reverse
RXN-14931
RXN-14931_reverse,rule0467_8
RXN-12506
RXN-12506_reverse
RXN-9142,rule0020_10
RXN-9142_reverse
RXN-18314
RXN-18314_reverse
R231-RXN,rule0023_18
R231-RXN_reverse,rule0024_22
1.5.1.35-RXN
1.5.1.35-RXN_reverse
RXN-9639,rule0221_1
RXN-9639_reverse,rule0222_1
RXN-12983
RXN-12983_reverse
RXN-10662,rule0059_4
RXN-10662_reverse,rule0060_1
RXN-15944,rule0014_30
RXN-15944_reverse,rule0015_24
RXN-13497,rule0005_20
RXN-13497_reverse
RXN-4319,rule0009_38
RXN-4319_reverse,rule0008_29
ARYLSULFAT-RXN,rule0128_2
ARYLSULFAT-RXN_reverse
2.4.2.35-RXN,rule0001_17
2.4.2.35-RXN_reverse,rule0001_29
RXN0-5057,rule0001_76
RXN0-5057_reverse,rule0001_24,rule0001_73
RXN-7561,rule0075_1
RXN-7561_reverse,rule0076_2
RXN-11104
RXN-11104_reverse
DIHYDROFOLATEREDUCT-RXN,rule0135_1
DIHYDROFOLATEREDUCT-RXN_reverse,rule0119_1
RXN-11552,rule0028_09
RXN-11552_reverse,rule0028_32
RXN-16931
RXN-16931_reverse,rule0295_2
RXN-14477
RXN-14477_reverse,rule0032_18
RXN-8178,rule0009_03
RXN-8178_reverse,rule0008_05
24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN,rule0167_2
24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN_reverse,rule0166_2
STEROID-DELTA-ISOMERASE-RXN,rule0040_5
STEROID-DELTA-ISOMERASE-RXN_reverse,rule0040_4
RXN-8626,rule0014_24
RXN-8626_reverse,rule0015_29
2.1.1.63-RXN
2.1.1.63-RXN_reverse
RXN-12023
RXN-12023_reverse
N-ACYLMANNOSAMINE-KINASE-RXN,rule0014_04
N-ACYLMANNOSAMINE-KINASE-RXN_reverse,rule0015_12
RXN-14910,rule0100_07
RXN-14910_reverse,rule0101_1
RXN-12487,rule0091_03
RXN-12487_reverse,rule0092_1
RXN-17873,rule0012_221
RXN-17873_reverse,rule0013_45
RXN-15395,rule0005_54
RXN-15395_reverse,rule0004_13
RXN-18298,rule0009_13
RXN-18298_reverse,rule0008_12
R213-RXN,rule0020_09
R213-RXN_reverse,rule0019_29
4.2.1.103-RXN
4.2.1.103-RXN_reverse
1.4.1.11-RXN,rule0166_2
1.4.1.11-RXN_reverse,rule0167_2
RXN-12959,rule0014_23
RXN-12959_reverse,rule0015_27
RXN-1064
RXN-1064_reverse
RXN-1348,rule0003_164
RXN-1348_reverse,rule0002_132
RXN-4303,rule0429_1
RXN-4303_reverse,rule0430_1
RXN-16395,rule0059_8
RXN-16395_reverse,rule0060_4
AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN,rule0023_05
AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN_reverse,rule0024_11
2.4.1.78-RXN,rule0008_31
2.4.1.78-RXN_reverse
RXN0-4341,rule0014_15
RXN0-4341_reverse,rule0015_19
RXN-743,rule0008_26
RXN-743_reverse,rule0009_35
RXN1G-874
RXN1G-874_reverse
RXN-13950,rule0021_09
RXN-13950_reverse,rule0022_01
RXN-11536,rule0005_11
RXN-11536_reverse,rule0004_12
RXN-16903,rule0001_06
RXN-16903_reverse,rule0001_22
RXN-14458,rule0001_90
RXN-14458_reverse
RXN-8152,rule0232_2
RXN-8152_reverse,rule0233_2
RXN-17404,rule0003_002
RXN-17404_reverse,rule0002_001
HAMAMELOSE-KINASE-RXN,rule0014_29
HAMAMELOSE-KINASE-RXN_reverse,rule0015_34
RXN-8606
RXN-8606_reverse
RXN-12001,rule0185_1
RXN-12001_reverse
MYO-INOSITOL-3-O-METHYLTRANSFERASE-RXN,rule0010_37
MYO-INOSITOL-3-O-METHYLTRANSFERASE-RXN_reverse,rule0011_30
RXN-12463,rule0010_17
RXN-12463_reverse,rule0011_08
RXN-17849,rule0055_2
RXN-17849_reverse,rule0056_11
RXN-15376,rule0030_01
RXN-15376_reverse,rule0031_1
RXN-9077
RXN-9077_reverse,rule0013_50
RXN-18280,rule0001_27
RXN-18280_reverse,rule0001_63
R163-RXN,rule0017_27
R163-RXN_reverse,rule0016_042
1.3.1.63-RXN
1.3.1.63-RXN_reverse
RXN-9600,rule0091_08
RXN-9600_reverse,rule0092_4
RXN-12940
RXN-12940_reverse
RXN-15907
RXN-15907_reverse,rule0169_1
RXN-13464,rule0006_014
RXN-13464_reverse,rule0007_047
RXN-4224,rule0018_19
RXN-4224_reverse,rule0027_18,rule0027_63
RXN-16367
RXN-16367_reverse
ARACHIDONATE-5-LIPOXYGENASE-RXN,rule0131_1
ARACHIDONATE-5-LIPOXYGENASE-RXN_reverse,rule0132_3
RXN0-384
RXN0-384_reverse
RXN-7253,rule0017_19
RXN-7253_reverse,rule0016_076
RXN-11067,rule0091_02
RXN-11067_reverse,rule0092_4
DGDPKIN-RXN
DGDPKIN-RXN_reverse
RXN-13934,rule0010_27
RXN-13934_reverse,rule0011_16
RXN-11519,rule0418_1
RXN-11519_reverse,rule0419_1
RXN-1444,rule0089_5
RXN-1444_reverse,rule0090_2
RXN-8123
RXN-8123_reverse
RXN-17386,rule0003_013
RXN-17386_reverse,rule0002_013
GUANOSINE-DEAMINASE-RXN,rule0100_05
GUANOSINE-DEAMINASE-RXN_reverse,rule0101_4
SERINE-DEHYDROGENASE-RXN
SERINE-DEHYDROGENASE-RXN_reverse
RXN-8589
RXN-8589_reverse
RXN-12445
RXN-12445_reverse
RXN-17830,rule0006_023
RXN-17830_reverse,rule0007_061
RXN-15360,rule0061_3
RXN-15360_reverse,rule0062_17
RXN-18262,rule0047_2
RXN-18262_reverse,rule0048_4
R11-RXN,rule0152_2
R11-RXN_reverse,rule0151_1
RXN-9579,rule0065_37
RXN-9579_reverse,rule0065_46
RXN-12918
RXN-12918_reverse
RXN-10607,rule0001_35
RXN-10607_reverse,rule0001_26
RXN-15854
RXN-15854_reverse
RXN-13444,rule0020_02
RXN-13444_reverse,rule0019_07
4.1.1.64-RXN
4.1.1.64-RXN_reverse
RXN-4121
RXN-4121_reverse
RXN-16325,rule0001_04
RXN-16325_reverse,rule0001_22
ANTHRANILATE-N-BENZOYLTRANSFERASE-RXN,rule0075_1
ANTHRANILATE-N-BENZOYLTRANSFERASE-RXN_reverse,rule0076_1
2.4.1.239-RXN,rule0009_03
2.4.1.239-RXN_reverse,rule0008_05
RXN-7204,rule0014_10
RXN-7204_reverse,rule0015_09
RXN-11051
RXN-11051_reverse
RXN1G-0
