|RXN-18245|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN0-366|
|2.4.1.94-RXN|,rule0012,rule0055,rule0098,rule0123,rule0163,rule0194,rule0429
|RXN-15716|
|RXN-17352|
|RXN-14445|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105
|RXN-14778|,rule0020,rule0460
|RXN-18889|
|RXN-11907|
|RXN-13757|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0431,rule0472,rule0473,rule0517,rule0767,rule0768,rule1221,rule1222
|RXN-21343|,rule0002
|3.4.21.4-RXN|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN-10042|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN0-5409|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN-18724|,rule0084,rule0110,rule0181,rule0262
|RXN18C3-41|,rule0022,rule0060,rule0062,rule0090,rule0196,rule0253,rule0722,rule0807,rule1022
|RXN-22071|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN-7580|
|RXN1G-309|,rule0019,rule0461
|R361-RXN|
|RXN-20375|,rule0116,rule1118
|RXN-13376|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517,rule1088
|RXN-17506|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|2.3.1.168-RXN|,rule0176,rule0382,rule0383,rule0465,rule0466
|2.3.1.168-RXN_REV|,rule0176,rule0382,rule0383,rule0465,rule0466
|RXN-8487|,rule0160,rule0320
|RXN-17826|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|RXN-10895|,rule0052
|RXN-14919|,rule0043,rule0843
|RXN-21945|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|3.4.23.40-RXN|
|RXN-13182|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|4.4.1.19-RXN|,rule0281,rule0748
|RXN-22584|,rule0710
|RXN1UA-63|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0096,rule0097,rule0104,rule0105,rule0124,rule0125,rule0215,rule0216,rule0472,rule0473,rule0767,rule0768,rule1221,rule1222
|RXN-10732|,rule0084,rule0110,rule0181,rule0262
|RXN-6684|
|RXN-16393|,rule0039,rule0171,rule0756
|RXN-18003|,rule0003
|RXN1G-279|,rule0019,rule0461
|LEUKOTRIENE-C4-SYNTHASE-RXN|,rule0279
|1.7.2.3-RXN|
|RXN-8948|,rule0346
|RXN-12244|,rule0420,rule1163
|2.1.1.120-RXN|,rule0011,rule0406,rule0758
|ACETYLESTERASE-RXN|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105
|RXN-16208|,rule0202
|RXN-16208_REV|,rule0203
|ORCINOL-2-MONOOXYGENASE-RXN|,rule0004
|RXN-13727|,rule0200
|RXN-8018|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN-19328|,rule0035,rule0231
|RXN-12408|,rule0034,rule0206
|1.3.3.9-RXN|
|RXN-15283|,rule0024,rule0053,rule0256,rule0394
|RXN-16910|,rule0012,rule0055,rule0098,rule0123,rule0163,rule0194,rule0429
|POLYAMINE-OXIDASE-RXN|,rule0092,rule0113
|RXN1G-210|,rule0027
|RXN-19192|,rule0039,rule0171,rule0756
|RXN-12749|,rule0020,rule0460
|3.1.1.--RXN|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|RXN-8223|
|1.2.7.4-RXN|
|1.2.7.4-RXN_REV|
|RXN-16750|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0431,rule0472,rule0473,rule0517,rule0767,rule0768,rule1221,rule1222
|RXN66-513|,rule0442
|RXN-19907|,rule0011,rule0406,rule0758
|2.7.1.88-RXN|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0431,rule0472,rule0473,rule0517,rule0767,rule0768,rule1221,rule1222
|RXN-18303|,rule0047,rule0048,rule0127,rule0128,rule0431,rule0517
|RXN-11364|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0431,rule0472,rule0473,rule0517,rule0767,rule0768,rule1221,rule1222
|RXN-13039|,rule0012,rule0055,rule0098,rule0123,rule0163,rule0194,rule0429
|RXN-22411|,rule0316
|RXN-15777|
|RXN-12906|,rule0371
|RXN-19716|
|BETA-GLUCURONID-RXN|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105
|RXN-3642|,rule0011,rule0406,rule0758
