|4.4.1.19-RXN|
|RXN-22584|
|RXN1UA-63|,rule0007_188,rule0014_30,rule0029_8,rule0097_3,rule0124_32,rule0125_5,rule0768_2
|RXN-10732|,rule0110_5
|RXN-6684|
|RXN-16393|,rule0039_08,rule0171_1,rule0756_1
|RXN-18003|,rule0003_009
|RXN1G-279|
|LEUKOTRIENE-C4-SYNTHASE-RXN|,rule0279_1
|1.7.2.3-RXN|
|RXN-8948|
|RXN-12244|
|2.1.1.120-RXN|,rule0011_46
|ACETYLESTERASE-RXN|,rule0001_89,rule0006_183,rule0007_198
|RXN-16208|
|RXN-16208_REV|
|ORCINOL-2-MONOOXYGENASE-RXN|,rule0004_10
|RXN-13727|,rule0200_4
|RXN-8018|,rule0056_10
|RXN-19328|
|RXN-12408|,rule0034_03
|1.3.3.9-RXN|
|RXN-15283|,rule0024_09,rule0053_19
|RXN-16910|,rule0012_277,rule0055_2,rule0098_3
|POLYAMINE-OXIDASE-RXN|,rule0092_4,rule0113_1
|RXN1G-210|,rule0027_32,rule0027_64
|RXN-19192|,rule0039_08,rule0171_1,rule0756_1
|RXN-12749|,rule0020_02
|3.1.1.--RXN|,rule0001_89,rule0006_180,rule0007_183
|RXN-8223|
|1.2.7.4-RXN|
|1.2.7.4-RXN_REV|
|RXN-16750|,rule0014_30,rule0015_34,rule0016_031,rule0017_45,rule0029_8,rule0216_2,rule0472_2
|RXN66-513|
|RXN-19907|,rule0011_26
|2.7.1.88-RXN|,rule0014_30,rule0015_34,rule0016_031,rule0017_45,rule0029_8,rule0216_2,rule0472_2
|RXN-18303|,rule0047_2,rule0048_5,rule0127_2,rule0128_2
|RXN-11364|,rule0014_30,rule0015_19,rule0016_031,rule0017_28,rule0029_8,rule0216_2,rule0472_2
|RXN-13039|,rule0012_259,rule0055_2,rule0098_3,rule0123_5
|RXN-22411|
|RXN-15777|
|RXN-12906|
|RXN-19716|
|BETA-GLUCURONID-RXN|,rule0001_76,rule0006_109,rule0007_134,rule0008_40,rule0096_6
|RXN-3642|,rule0011_21
|RXNQT-4356|,rule0089_2
|RXN-11192|,rule0001_89,rule0007_166
|TSA-REDUCT-RXN|,rule0003_140
|RXN-8692|
|RXN-12969|,rule0019_07
|DHBDEHYD-RXN|,rule0018_45,rule0018_66
|RXN-11808|,rule0022_10,rule0060_3,rule0062_09,rule0090_6,rule0196_3,rule0722_2
|RXN-18460|,rule0004_09
|RXN-9444|
|RXN-18790|
